extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
246	HNS 5180/RO/S	DEEP ROYAL TEE		DEEP ROYAL TEE			758213		911a2a90-25b0-cf93-e814-4ba5282e70ec
247	HNS 5180/SD/2X	SAND TEE		SAND TEE			487062		911a2a90-25b0-cf93-e814-4ba5601092ec
248	HNS 5180/SD/L	SAND TEE		SAND TEE			487059		911a2a90-25b0-cf93-e814-4ba5f895abec
249	HNS 5180/SD/M	SAND TEE		SAND TEE			487058		911a2a90-25b0-cf93-e814-4ba5586dc4ec
250	HNS 5180/SD/XL	SAND TEE		SAND TEE			487061		911a2a90-25b0-cf93-e814-4ba528a7ddec
251	HNS 5180/SH/S	SHAMROCK GREEN TEE		SHAMROCK GREEN TEE			483819		911a2a90-25b0-cf93-e814-4ba50803fcec
252	HNS 5180/SM/L	SMOKE GREY TEE		SMOKE GREY TEE			519458		911a2a90-25b0-cf93-e814-4ba5e8ee1bed
253	HNS 5180/WH/S	WHITE TEE		WHITE TEE			519451		911a2a90-25b0-cf93-e814-4ba560b037ed
254	HNS 5180/WH/XL	WHITE TEE		WHITE TEE			232799		911a2a90-25b0-cf93-e814-4ba5a8f653ed
255	HNS 5186/BK/2X	BLACK L/S TEE		BLACK L/S TEE			147415		911a2a90-25b0-cf93-e814-4ba568486fed
256	HNS 5186/BK/L	BLACK L/S TEE		BLACK L/S TEE			147413		911a2a90-25b0-cf93-e814-4ba570c18eed
257	HNS 5186/BK/XL	BLACK L/S TEE		BLACK L/S TEE			147414		911a2a90-25b0-cf93-e814-4ba590fdaaed
258	HNS 5186/CM/2X	CLEAN MINT L/S TEE		CLEAN MINT L/S TEE			501808		911a2a90-25b0-cf93-e814-4ba5d029c6ed
259	HNS 5186/CM/3X	CLEAN MINT L/S TEE		CLEAN MINT L/S TEE			501810		911a2a90-25b0-cf93-e814-4ba54074e3ed
260	HNS 5186/CM/L	CLEAN MINT L/S TEE		CLEAN MINT L/S TEE			501806		911a2a90-25b0-cf93-e814-4ba5202101ee
261	HNS 5186/CM/M	CLEAN MINT L/S TEE		CLEAN MINT L/S TEE			501805		911a2a90-25b0-cf93-e814-4ba558dd20ee
262	HNS 5186/CM/S	CLEAN MINT L/S TEE		CLEAN MINT L/S TEE			501804		911a2a90-25b0-cf93-e814-4ba5405e3aee
263	HNS 5186/CM/XL	CLEAN MINT L/S TEE		CLEAN MINT L/S TEE			501807		911a2a90-25b0-cf93-e814-4ba510b752ee
264	HNS 5186/FO/S	DEEP FOREST L/S TEE		DEEP FOREST L/S TEE			147411		911a2a90-25b0-cf93-e814-4ba5f8436aee
265	HNS 5186/LM/M	LIME L/S TEE		LIME L/S TEE			483785		911a2a90-25b0-cf93-e814-4ba5e83583ee
266	HNS 5186/LM/S	LIME L/S TEE		LIME L/S TEE			483783		911a2a90-25b0-cf93-e814-4ba5f07b9eee
267	HNS 5186/MA/2X	MAROON L/S TEE		MAROON L/S TEE			147393		911a2a90-25b0-cf93-e814-4ba5d0dcb7ee
268	HNS 5186/MA/L	MAROON L/S TEE		MAROON L/S TEE			147391		911a2a90-25b0-cf93-e814-4ba500fbd2ee
269	HNS 5186/MA/S	MAROON L/S TEE		MAROON L/S TEE			147390		911a2a90-25b0-cf93-e814-4ba51857f5ee
270	HNS 5186/MA/XL	MAROON L/S TEE		MAROON L/S TEE			147392		911a2a90-25b0-cf93-e814-4ba5201c19ef
271	HNS 5186/NV/2X	NAVY L/S TEE		NAVY L/S TEE			147408		911a2a90-25b0-cf93-e814-4ba5d01740ef
272	HNS 5186/NV/L	NAVY L/S TEE		NAVY L/S TEE			147406		911a2a90-25b0-cf93-e814-4ba5507265ef
273	HNS 5186/NV/XL	NAVY L/S TEE		NAVY L/S TEE			147407		911a2a90-25b0-cf93-e814-4ba5304689ef
274	HNS 5186/SWB/M	STONEWASHED BLUE L/S TEE		STONEWASHED BLUE L/S TEE			76763		911a2a90-25b0-cf93-e814-4ba5e8bca5ef
275	HNS 5186/SWG/S	STONEWASHED GREEN L/S TE E		STONEWASHED GREEN L/S TE	E		483766		911a2a90-25b0-cf93-e814-4ba5804fc1ef
276	HNS 5186/WH/S	WHITE L/S TEE		WHITE L/S TEE			483786		911a2a90-25b0-cf93-e814-4ba55835e5ef
277	HNS 5188/DF/M	DEEP FOREST L/S TEE		DEEP FOREST L/S TEE			698926		911a2a90-25b0-cf93-e814-4ba5c8fbfeef
278	HNS 518T/BK/2XT	BLACK (TALL) TEE		BLACK (TALL) TEE			386580		911a2a90-25b0-cf93-e814-4ba5306a19f0
279	HNS 518T/BK/4XLT	BLACK (TALL) TEE		BLACK (TALL) TEE			315528		911a2a90-25b0-cf93-e814-4ba5f09d39f0
280	HNS 518T/CH/3XT	CHARCOAL HTR (TALL) S/S TEE		CHARCOAL HTR (TALL) S/S	TEE		890224		911a2a90-25b0-cf93-e814-4ba5e0785af0
281	HNS 518T/DR/3XT	DEEP ROYAL (TALL) S/S TE E		DEEP ROYAL (TALL) S/S TE	E		890220		911a2a90-25b0-cf93-e814-4ba568b874f0
282	HNS 518T/DRD/3XT	DEEP RED (TALL) S/S TEE		DEEP RED (TALL) S/S TEE			890223		911a2a90-25b0-cf93-e814-4ba5a0798ff0
283	HNS 518T/LS/2XT	LIGHT STEEL TALL S/S TEE		LIGHT STEEL TALL S/S TEE			751508		911a2a90-25b0-cf93-e814-4ba5803fadf0
284	HNS 518T/LS/3XT	LIGHT STEEL (TALL) S/S T EE		LIGHT STEEL (TALL) S/S T	EE		754740		911a2a90-25b0-cf93-e814-4ba52882c7f0
285	HNS 518T/LS/4XT	LIGHT STEEL (TALL) TEE		LIGHT STEEL (TALL) TEE			784425		911a2a90-25b0-cf93-e814-4ba5c802e3f0
286	HNS 518T/NV/2XT	NAVY TEE (TALL)		NAVY TEE (TALL)			907652		911a2a90-25b0-cf93-e814-4ba59843fff0
287	HNS 518T/NV/3XT	NAVY (TALL) S/S TEE		NAVY (TALL) S/S TEE			890228		911a2a90-25b0-cf93-e814-4ba578021af1
288	HNS 518T/NV/XLT	NAVY (TALL) TEE		NAVY (TALL) TEE			900394		911a2a90-25b0-cf93-e814-4ba570d634f1
289	HNS 518T/RD/2XT	DEEP RED TEE (TALL)		DEEP RED TEE (TALL)			907655		911a2a90-25b0-cf93-e814-4ba5f03451f1
290	HNS 518T/RD/XLT	DEEP RED (TALL) TEE		DEEP RED (TALL) TEE			900395		911a2a90-25b0-cf93-e814-4ba518656cf1
291	HNS 5190/AS/2X	ASH POCKET TEE		ASH POCKET TEE			820260		911a2a90-25b0-cf93-e814-4ba5301d88f1
292	HNS 5190/AS/L	ASH POCKET TEE		ASH POCKET TEE			820257		911a2a90-25b0-cf93-e814-4ba5b80ba3f1
293	HNS 5190/AS/M	ASH POCKET TEE		ASH POCKET TEE			820256		911a2a90-25b0-cf93-e814-4ba54828c4f1
294	HNS 5190/AS/S	ASH POCKET TEE		ASH POCKET TEE			820255		911a2a90-25b0-cf93-e814-4ba518c6ddf1
295	HNS 5190/AS/XL	ASH POCKET TEE		ASH POCKET TEE			820258		911a2a90-25b0-cf93-e814-4ba5804df8f1
296	HNS 5190/BK/2X	BLACK POCKET TEE		BLACK POCKET TEE			174446		911a2a90-25b0-cf93-e814-4ba5d0fd10f2
297	HNS 5190/BK/M	BLACK POCKET TEE		BLACK POCKET TEE			483789		911a2a90-25b0-cf93-e814-4ba570c229f2
298	HNS 5190/BK/XL	BLACK POCKET TEE		BLACK POCKET TEE			166132		911a2a90-25b0-cf93-e814-4ba590e441f2
299	HNS 5190/DR/2X	DEEP RED POCKET TEE		DEEP RED POCKET TEE			174445		911a2a90-25b0-cf93-e814-4ba5e8055af2
300	HNS 5190/DR/S	DEEP RED POCKET TEE		DEEP RED POCKET TEE			35500		911a2a90-25b0-cf93-e814-4ba558cc73f2
301	HNS 5190/DR/XL	DEEP RED POCKET TEE		DEEP RED POCKET TEE			166131		911a2a90-25b0-cf93-e814-4ba5185c8df2
302	HNS 5190/LM/2X	LIME POCKET TEE		LIME POCKET TEE			325299		911a2a90-25b0-cf93-e814-4ba548eaa6f2
303	HNS 5190/LM/XL	LIME POCKET TEE		LIME POCKET TEE			325297		911a2a90-25b0-cf93-e814-4ba570f4bff2
304	HNS 5190/LS/3X	LIGHT STEEL POCKET TEE		LIGHT STEEL POCKET TEE			738238		911a2a90-25b0-cf93-e814-4ba500ddd8f2
305	HNS 5190/LS/XL	LIGHT STEEL POCKET TEE		LIGHT STEEL POCKET TEE			738235		911a2a90-25b0-cf93-e814-4ba510ebf1f2
306	HNS 5190/LTS/2X	LIGHT STEEL POCKET TEE		LIGHT STEEL POCKET TEE			770040		911a2a90-25b0-cf93-e814-4ba5b8e80af3
307	HNS 5190/LTS/L	LIGHT STEEL POCKET TEE		LIGHT STEEL POCKET TEE			770037		911a2a90-25b0-cf93-e814-4ba530f044f3
308	HNS 5190/LTS/XL	LIGHT STEEL POCKET TEE		LIGHT STEEL POCKET TEE			483792		911a2a90-25b0-cf93-e814-4ba5c80b5ff3
309	HNS 5190/NV/L	NAVY POCKET S/S TEE		NAVY POCKET S/S TEE			793297		911a2a90-25b0-cf93-e814-4ba5804379f3
310	HNS 5190/NV/XL	NAVY POCKET TEE		NAVY POCKET TEE			793299		911a2a90-25b0-cf93-e814-4ba5784f93f3
311	HNS 5190/RO/XL	DEEP ROYAL POCKET TEE		DEEP ROYAL POCKET TEE			483795		911a2a90-25b0-cf93-e814-4ba588daacf3
312	HNS 5190/SD/3X	SAND S/S POCKET TEE		SAND S/S POCKET TEE			640588		911a2a90-25b0-cf93-e814-4ba51039c6f3
313	HNS 5190/SD/M	SAND POCKET TEE		SAND POCKET TEE			645861		911a2a90-25b0-cf93-e814-4ba580b4dff3
314	HNS 5190/WH/S	WHITE POCKET TEE		WHITE POCKET TEE			483788		911a2a90-25b0-cf93-e814-4ba500c2fcf3
315	HNS 5190P/AS/2X	ASH POCKET TEE		ASH POCKET TEE			193810		911a2a90-25b0-cf93-e814-4ba5c80717f4
316	HNS 5190P/AS/3X	ASH POCKET TEE		ASH POCKET TEE			193812		911a2a90-25b0-cf93-e814-4ba5d8ab30f4
317	HNS 5190P/AS/L	ASH POCKET TEE		ASH POCKET TEE			193809		911a2a90-25b0-cf93-e814-4ba5e0614af4
318	HNS 5190P/AS/M	ASH POCKET TEE		ASH POCKET TEE			193807		911a2a90-25b0-cf93-e814-4ba5485364f4
319	HNS 5190P/AS/S	ASH POCKET TEE		ASH POCKET TEE			193806		911a2a90-25b0-cf93-e814-4ba5703280f4
320	HNS 5190P/AS/XL	ASH POCKET TEE		ASH POCKET TEE			193808		911a2a90-25b0-cf93-e814-4ba5508d9af4
321	HNS 5190P/DF/2X	DEEP FOREST POCKET TEE		DEEP FOREST POCKET TEE			193805		911a2a90-25b0-cf93-e814-4ba5b8cfb3f4
322	HNS 5190P/DF/L	DEEP FOREST POCKET TEE		DEEP FOREST POCKET TEE			193803		911a2a90-25b0-cf93-e814-4ba5681fcdf4
323	HNS 5190P/DF/XL	DEEP FOREST POCKET TEE		DEEP FOREST POCKET TEE			710633		911a2a90-25b0-cf93-e814-4ba54880e6f4
324	HNS 5190P/DN/3X	DENIM POCKET TEE		DENIM POCKET TEE			642584		911a2a90-25b0-cf93-e814-4ba5c03400f5
325	HNS 5190P/DN/L	DENIM POCKET TEE		DENIM POCKET TEE			642583		911a2a90-25b0-cf93-e814-4ba590b31af5
326	HNS 5190P/LS/2X	LIGHT STEEL S/S POCKET T EE		LIGHT STEEL S/S POCKET T	EE		774223		911a2a90-25b0-cf93-e814-4ba5081d34f5
327	HNS 5190P/LS/L	LIGHT STEEL S/S POCKET T EE		LIGHT STEEL S/S POCKET T	EE		774226		911a2a90-25b0-cf93-e814-4ba5286b4df5
328	HNS 5190P/LS/XL	LIGHT STEEL S/S POCKET T EE		LIGHT STEEL S/S POCKET T	EE		774225		911a2a90-25b0-cf93-e814-4ba5f8a466f5
329	HNS 5250/AO/2X	ATHLETIC ORANGE TEE		ATHLETIC ORANGE TEE			339268		911a2a90-25b0-cf93-e814-4ba5a0ed7ff5
330	HNS 5250/AO/L	ATHLETIC ORANGE TEE		ATHLETIC ORANGE TEE			339265		911a2a90-25b0-cf93-e814-4ba5b8929af5
331	HNS 5250/AO/XL	ATHLETIC ORANGE TEE		ATHLETIC ORANGE TEE			339267		911a2a90-25b0-cf93-e814-4ba5901eb4f5
332	HNS 5250/AS/2X	ASH TEE		ASH TEE			484704		911a2a90-25b0-cf93-e814-4ba5b85acdf5
333	HNS 5250/AS/4X	ASH TEE		ASH TEE			518342		911a2a90-25b0-cf93-e814-4ba5d0a1e6f5
334	HNS 5250/AS/L	ASH TEE		ASH TEE			177011		911a2a90-25b0-cf93-e814-4ba52052fff5
335	HNS 5250/AS/M	ASH TEE		ASH TEE			518344		911a2a90-25b0-cf93-e814-4ba580c517f6
336	HNS 5250/AS/S	ASH TEE		ASH TEE			518343		911a2a90-25b0-cf93-e814-4ba538cb31f6
337	HNS 5250/AS/XL	ASH TEE		ASH TEE			177012		911a2a90-25b0-cf93-e814-4ba5706c49f6
338	HNS 5250/BH/L	BLUE HORIZON TEE		BLUE HORIZON TEE			903990		911a2a90-25b0-cf93-e814-4ba5081162f6
339	HNS 5250/BH/M	BLUE HORIZON TEE		BLUE HORIZON TEE			903989		911a2a90-25b0-cf93-e814-4ba510697af6
340	HNS 5250/BK/2X	BLACK TEE		BLACK TEE			939297		911a2a90-25b0-cf93-e814-4ba5803c96f6
341	HNS 5250/BK/3X	BLACK TEE		BLACK TEE			231706		911a2a90-25b0-cf93-e814-4ba558e1aff6
342	HNS 5250/BK/4X	BLACK TEE		BLACK TEE			992778		911a2a90-25b0-cf93-e814-4ba590bbcaf6
343	HNS 5250/BK/5X	BLACK TEE		BLACK TEE			862930		911a2a90-25b0-cf93-e814-4ba538fee4f6
344	HNS 5250/BK/L	BLACK TEE		BLACK TEE			939287		911a2a90-25b0-cf93-e814-4ba5d82d01f7
345	HNS 5250/BK/M	BLACK TEE		BLACK TEE			231695		911a2a90-25b0-cf93-e814-4ba5986c1bf7
346	HNS 5250/BK/S	BLACK TEE		BLACK TEE			231693		911a2a90-25b0-cf93-e814-4ba5c0ae33f7
347	HNS 5250/BK/XL	BLACK TEE		BLACK TEE			904376		911a2a90-25b0-cf93-e814-4ba5f0c64ff7
348	HNS 5250/CB/XL	CAROLINA BLUE TEE		CAROLINA BLUE TEE			231644		911a2a90-25b0-cf93-e814-4ba5a80a68f7
349	HNS 5250/CH/2X	CHARCOAL HEATHER TEE		CHARCOAL HEATHER TEE			574041		911a2a90-25b0-cf93-e814-4ba5404581f7
350	HNS 5250/CH/3X	CHARCOAL HEATHER TEE		CHARCOAL HEATHER TEE			939286		911a2a90-25b0-cf93-e814-4ba5d8e39af7
351	HNS 5250/CHH/L	CHARCOAL HTR TEE		CHARCOAL HTR TEE			484762		911a2a90-25b0-cf93-e814-4ba5282ab4f7
352	HNS 5250/CHH/M	CHARCOAL HTR TEE		CHARCOAL HTR TEE			484765		911a2a90-25b0-cf93-e814-4ba5b06fcdf7
353	HNS 5250/CM/L	CLEAN MINT TEE		CLEAN MINT TEE			903986		911a2a90-25b0-cf93-e814-4ba5482de6f7
354	HNS 5250/CM/S	CLEAN MINT TEE		CLEAN MINT TEE			911187		911a2a90-25b0-cf93-e814-4ba548fbfef7
355	HNS 5250/CO/L	CANDY ORANGE AUTHENTIC T EE		CANDY ORANGE AUTHENTIC T	EE		622589		911a2a90-25b0-cf93-e814-4ba5a89a18f8
356	HNS 5250/CO/M	CANDY ORANGE AUTHENTIC T EE		CANDY ORANGE AUTHENTIC T	EE		622588		911a2a90-25b0-cf93-e814-4ba5f81f34f8
357	HNS 5250/CO/S	CANDY ORANGE AUTHENTIC T EE		CANDY ORANGE AUTHENTIC T	EE		622587		911a2a90-25b0-cf93-e814-4ba5b0124df8
358	HNS 5250/CO/XL	CANDY ORANGE AUTHENTIC T EE		CANDY ORANGE AUTHENTIC T	EE		622590		911a2a90-25b0-cf93-e814-4ba548f667f8
359	HNS 5250/DB/2X	DENIM BLUE TEE		DENIM BLUE TEE			484706		911a2a90-25b0-cf93-e814-4ba5686380f8
360	HNS 5250/DB/L	DENIM BLUE TEE		DENIM BLUE TEE			484743		911a2a90-25b0-cf93-e814-4ba5304b99f8
361	HNS 5250/DB/M	DENIM BLUE TEE		DENIM BLUE TEE			484798		911a2a90-25b0-cf93-e814-4ba5b8a9b2f8
362	HNS 5250/DC/XL	DARK CHOCOLATE TEE		DARK CHOCOLATE TEE			484709		911a2a90-25b0-cf93-e814-4ba5502fccf8
363	HNS 5250/DR/2X	DEEP RED TEE		DEEP RED TEE			678116		911a2a90-25b0-cf93-e814-4ba5902fe6f8
364	HNS 5250/DR/L	DEEP ROYAL TEE		DEEP ROYAL TEE			484751		911a2a90-25b0-cf93-e814-4ba538e2fef8
365	HNS 5250/DR/M	DEEP ROYAL TEE		DEEP ROYAL TEE			519208		911a2a90-25b0-cf93-e814-4ba5a85d18f9
366	HNS 5250/DR/S	DEEP ROYAL TEE		DEEP ROYAL TEE			99153		911a2a90-25b0-cf93-e814-4ba550bf31f9
367	HNS 5250/DRD/2X	DEEP RED TEE		DEEP RED TEE			378222		911a2a90-25b0-cf93-e814-4ba5a0564af9
368	HNS 5250/DRD/3X	DEEP RED TEE		DEEP RED TEE			478243		911a2a90-25b0-cf93-e814-4ba578bd65f9
369	HNS 5250/DRD/L	DEEP RED TEE		DEEP RED TEE			378220		911a2a90-25b0-cf93-e814-4ba5c8b87ef9
370	HNS 5250/DRD/M	DEEP RED TEE		DEEP RED TEE			378219		911a2a90-25b0-cf93-e814-4ba540be97f9
371	HNS 5250/DRD/S	DEEP RED TEE		DEEP RED TEE			478245		911a2a90-25b0-cf93-e814-4ba530c9b0f9
372	HNS 5250/DRD/XL	DEEP RED TEE		DEEP RED TEE			378221		911a2a90-25b0-cf93-e814-4ba5f0c2c9f9
373	HNS 5250/FG/2X	FATIGUE GREEN S/S TEE		FATIGUE GREEN S/S TEE			761929		911a2a90-25b0-cf93-e814-4ba56896e2f9
374	HNS 5250/FG/3X	FATIGUE GREEN S/S TEE		FATIGUE GREEN S/S TEE			761931		911a2a90-25b0-cf93-e814-4ba520a2fbf9
375	HNS 5250/FG/L	FATIGUE GREEN S/S TEE		FATIGUE GREEN S/S TEE			761926		911a2a90-25b0-cf93-e814-4ba5b89114fa
376	HNS 5250/FG/M	FATIGUE GREEN TEE		FATIGUE GREEN TEE			761923		911a2a90-25b0-cf93-e814-4ba5603e2efa
377	HNS 5250/FG/S	FATIGUE GREEN S/S TEE		FATIGUE GREEN S/S TEE			761922		911a2a90-25b0-cf93-e814-4ba5207046fa
378	HNS 5250/FG/XL	FATIGUE GREEN TEE		FATIGUE GREEN TEE			761927		911a2a90-25b0-cf93-e814-4ba520ed5ffa
379	HNS 5250/GD/5X	GOLD TEE		GOLD TEE			863157		911a2a90-25b0-cf93-e814-4ba5c84e79fa
380	HNS 5250/KL/M	KELLY GREEN TEE		KELLY GREEN TEE			484800		911a2a90-25b0-cf93-e814-4ba500bf94fa
381	HNS 5250/LB/2X	LIGHT BLUE AUTHENTIC TEE		LIGHT BLUE AUTHENTIC TEE			626546		911a2a90-25b0-cf93-e814-4ba5a87eaffa
382	HNS 5250/LB/3X	LIGHT BLUE AUTHENTIC TEE		LIGHT BLUE AUTHENTIC TEE			626547		911a2a90-25b0-cf93-e814-4ba5f027c8fa
383	HNS 5250/LB/4X	LIGHT BLUE AUTHENTIC TEE		LIGHT BLUE AUTHENTIC TEE			626548		911a2a90-25b0-cf93-e814-4ba5d87ce0fa
384	HNS 5250/LB/XL	LIGHT BLUE AUTHENTIC TEE		LIGHT BLUE AUTHENTIC TEE			629134		911a2a90-25b0-cf93-e814-4ba53822f9fa
385	HNS 5250/LS/2X	LIGHT STEEL TEE		LIGHT STEEL TEE			379487		911a2a90-25b0-cf93-e814-4ba5c04e12fb
386	HNS 5250/LS/3X	LIGHT STEEL TEE		LIGHT STEEL TEE			379483		911a2a90-25b0-cf93-e814-4ba5c83c2bfb
387	HNS 5250/LS/5X	LIGHT STEEL TEE		LIGHT STEEL TEE			528448		911a2a90-25b0-cf93-e814-4ba5b8fc43fb
388	HNS 5250/LS/L	LIGHT STEEL TEE		LIGHT STEEL TEE			33821		911a2a90-25b0-cf93-e814-4ba5b0c35cfb
389	HNS 5250/LS/M	LIGHT STEEL TEE		LIGHT STEEL TEE			33820		911a2a90-25b0-cf93-e814-4ba5705975fb
390	HNS 5250/LS/S	LIGHT STEEL TEE		LIGHT STEEL TEE			484809		911a2a90-25b0-cf93-e814-4ba5a8908dfb
391	HNS 5250/LS/XL	LIGHT STEEL TEE		LIGHT STEEL TEE			904369		911a2a90-25b0-cf93-e814-4ba58893a5fb
392	HNS 5250/LV/L	LAVENDAR TEE		LAVENDAR TEE			903985		911a2a90-25b0-cf93-e814-4ba5a04abdfb
393	HNS 5250/LV/M	LAVENDAR TEE		LAVENDAR TEE			903984		911a2a90-25b0-cf93-e814-4ba5400fd6fb
394	HNS 5250/NT/3X	NATURAL AUTHENTIC TEE		NATURAL AUTHENTIC TEE			388369		911a2a90-25b0-cf93-e814-4ba5886deefb
395	HNS 5250/NT/L	NATURAL S/S TEE		NATURAL S/S TEE			993695		911a2a90-25b0-cf93-e814-4ba5789107fc
396	HNS 5250/NT/M	NATURAL TEE		NATURAL TEE			484768		911a2a90-25b0-cf93-e814-4ba5183d20fc
397	HNS 5250/NT/S	NATURAL TEE		NATURAL TEE			484807		911a2a90-25b0-cf93-e814-4ba5c0bd38fc
398	HNS 5250/NT/XL	NATURAL S/S TEE		NATURAL S/S TEE			993697		911a2a90-25b0-cf93-e814-4ba508b850fc
399	HNS 5250/NV/2X	NAVY TEE		NAVY TEE			808543		911a2a90-25b0-cf93-e814-4ba5f84569fc
400	HNS 5250/NV/3X	NAVY TEE		NAVY TEE			773774		911a2a90-25b0-cf93-e814-4ba5e8ba81fc
401	HNS 5250/NV/L	NAVY TEE		NAVY TEE			591565		911a2a90-25b0-cf93-e814-4ba578ee9afc
402	HNS 5250/NV/M	NAVY TEE		NAVY TEE			307000		911a2a90-25b0-cf93-e814-4ba50867b5fc
403	HNS 5250/NV/S	NAVY TEE		NAVY TEE			519945		911a2a90-25b0-cf93-e814-4ba5d09fcdfc
404	HNS 5250/NV/XL	NAVY TEE		NAVY TEE			676897		911a2a90-25b0-cf93-e814-4ba5708ae8fc
405	HNS 5250/OR/2X	ORANGE TEE		ORANGE TEE			177013		911a2a90-25b0-cf93-e814-4ba5186f01fd
406	HNS 5250/OR/5X	ORANGE TEE		ORANGE TEE			249292		911a2a90-25b0-cf93-e814-4ba5c8a51afd
407	HNS 5250/OR/6X	ORANGE TEE		ORANGE TEE			249294		911a2a90-25b0-cf93-e814-4ba518a133fd
408	HNS 5250/OR/L	ORANGE TEE		ORANGE TEE			334387		911a2a90-25b0-cf93-e814-4ba5f0c84cfd
409	HNS 5250/OR/M	ORANGE TEE		ORANGE TEE			334356		911a2a90-25b0-cf93-e814-4ba590a665fd
410	HNS 5250/OR/S	ORANGE TEE		ORANGE TEE			334355		911a2a90-25b0-cf93-e814-4ba528457ffd
411	HNS 5250/OR/XL	ORANGE TEE		ORANGE TEE			334395		911a2a90-25b0-cf93-e814-4ba5f8e298fd
412	HNS 5250/OX/2X	OXFORD GREY AUTHENTIC-T S/S TEE		OXFORD GREY AUTHENTIC-T	S/S TEE		755722		911a2a90-25b0-cf93-e814-4ba5986fb2fd
413	HNS 5250/OX/3X	OXFORD S/S TEE		OXFORD S/S TEE			891532		911a2a90-25b0-cf93-e814-4ba5d00acbfd
414	HNS 5250/OX/4X	OXFORD GREY AUTHENTIC-T S/S TEE		OXFORD GREY AUTHENTIC-T	S/S TEE		756361		911a2a90-25b0-cf93-e814-4ba56806e2fd
415	HNS 5250/OX/L	OXFORD GREY TEE		OXFORD GREY TEE			484745		911a2a90-25b0-cf93-e814-4ba56838fbfd
416	HNS 5250/OX/XL	OXFORD GREY AUTHENTIC S/ S TEE		OXFORD GREY AUTHENTIC S/	S TEE		755721		911a2a90-25b0-cf93-e814-4ba5d83718fe
417	HNS 5250/PE/3X	PEBBLE TEE		PEBBLE TEE			767464		911a2a90-25b0-cf93-e814-4ba5403035fe
418	HNS 5250/PE/L	PEBBLE TEE		PEBBLE TEE			649212		911a2a90-25b0-cf93-e814-4ba518c950fe
419	HNS 5250/PE/XL	PEBBLE TEE		PEBBLE TEE			649213		911a2a90-25b0-cf93-e814-4ba540e273fe
420	HNS 5250/PK/S	PINK TEE		PINK TEE			480628		911a2a90-25b0-cf93-e814-4ba5a81290fe
421	HNS 5250/PP/S	PALE PINK TEE		PALE PINK TEE			484804		911a2a90-25b0-cf93-e814-4ba598ffadfe
422	HNS 5250/PR/M	PURPLE TEE		PURPLE TEE			231701		911a2a90-25b0-cf93-e814-4ba59819cbfe
423	HNS 5250/PU/3X	PURPLE TEE		PURPLE TEE			484616		911a2a90-25b0-cf93-e814-4ba520dce4fe
424	HNS 5250/PU/M	PURPLE TEE		PURPLE TEE			484796		911a2a90-25b0-cf93-e814-4ba59057fefe
425	HNS 5250/SA/XL	SAPPHIRE AUTHENTIC TEE		SAPPHIRE AUTHENTIC TEE			620189		911a2a90-25b0-cf93-e814-4ba5a0dc18ff
426	HNS 5250/SD/2X	SAND TEE		SAND TEE			813392		911a2a90-25b0-cf93-e814-4ba5e07832ff
427	HNS 5250/SD/L	SAND TEE		SAND TEE			813390		911a2a90-25b0-cf93-e814-4ba5580e4dff
428	HNS 5250/SD/XL	SAND TEE		SAND TEE			813391		911a2a90-25b0-cf93-e814-4ba5e85b6aff
429	HNS 5250/SFGR/2X	SAFETY GREEN TEE		SAFETY GREEN TEE			939306		911a2a90-25b0-cf93-e814-4ba5901b85ff
430	HNS 5250/SFGR/3X	SAFETY GREEN TEE		SAFETY GREEN TEE			105084		911a2a90-25b0-cf93-e814-4ba5b800a0ff
431	HNS 5250/SFGR/L	SAFETY GREEN TEE		SAFETY GREEN TEE			939303		911a2a90-25b0-cf93-e814-4ba5206fbaff
432	HNS 5250/SFGR/M	SAFETY GREEN TEE		SAFETY GREEN TEE			939302		911a2a90-25b0-cf93-e814-4ba56806d6ff
433	HNS 5250/SFGR/XL	SAFETY GREEN TEE		SAFETY GREEN TEE			939304		911a2a90-25b0-cf93-e814-4ba5485bf1ff
434	HNS 5250/SFOR/2X	SAFETY ORANGE TEE		SAFETY ORANGE TEE			939278		911a2a90-25b0-cf93-e814-4ca5b87f0c00
435	HNS 5250/SFOR/3X	SAFETY ORANGE TEE		SAFETY ORANGE TEE			497474		911a2a90-25b0-cf93-e814-4ca5e0832600
436	HNS 5250/SFOR/4X	SAFETY ORANGE AUTHENTIC TEE		SAFETY ORANGE AUTHENTIC	TEE		632816		911a2a90-25b0-cf93-e814-4ca538a04300
437	HNS 5250/SFOR/L	SAFETY ORANGE TEE		SAFETY ORANGE TEE			939299		911a2a90-25b0-cf93-e814-4ca5c8836100
438	HNS 5250/SFOR/M	SAFETY ORANGE TEE		SAFETY ORANGE TEE			939283		911a2a90-25b0-cf93-e814-4ca508857f00
439	HNS 5250/SFOR/XL	SAFETY ORANGE TEE		SAFETY ORANGE TEE			939301		911a2a90-25b0-cf93-e814-4ca5e8b49c00
440	HNS 5250/SG/2X	SMOKE GRAY S/S TEE		SMOKE GRAY S/S TEE			761917		911a2a90-25b0-cf93-e814-54a5c0ae0d29
441	HNS 5250/SG/3X	SMOKE GRAY TEE		SMOKE GRAY TEE			761920		911a2a90-25b0-cf93-e814-4ca51856b700
