extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
3872	GIL 64400/CHA/M	CHARCOAL L/S TEE		CHARCOAL L/S TEE			1097799		911a2a90-25b0-cf93-e814-4aa518bf8890
3873	GIL 64400/CHA/S	CHARCOAL L/S TEE		CHARCOAL L/S TEE			1097798		911a2a90-25b0-cf93-e814-4aa5688fa490
3874	GIL 64400/CHA/XL	CHARCOAL L/S TEE		CHARCOAL L/S TEE			1097801		911a2a90-25b0-cf93-e814-4aa5b03fc090
3875	GIL 64400/CHR/2X	CHERRY RED SOFTSTYLE L/S TEE		CHERRY RED SOFTSTYLE L/S	TEE		659981		911a2a90-25b0-cf93-e814-4aa5a01fdc90
3876	GIL 64400/CHR/3X	CHERRY RED SOFTSTYLE L/S TEE		CHERRY RED SOFTSTYLE L/S	TEE		659982		911a2a90-25b0-cf93-e814-4aa5704df790
3877	GIL 64400/CHR/L	CHERRY RED SOFTSTYLE L/S TEE		CHERRY RED SOFTSTYLE L/S	TEE		659973		911a2a90-25b0-cf93-e814-4aa5606b1191
3878	GIL 64400/CHR/M	CHERRY RED SOFTSTYLE L/S TEE		CHERRY RED SOFTSTYLE L/S	TEE		659972		911a2a90-25b0-cf93-e814-4aa5f8412a91
3879	GIL 64400/CHR/S	CHERRY RED SOFTSTYLE L/S TEE		CHERRY RED SOFTSTYLE L/S	TEE		659970		911a2a90-25b0-cf93-e814-4aa508374391
3880	GIL 64400/CHR/XL	CHERRY RED SOFTSTYLE L/S TEE		CHERRY RED SOFTSTYLE L/S	TEE		659975		911a2a90-25b0-cf93-e814-4aa538485c91
3881	GIL 64400/CR/L	CHARCOAL L/S TEE		CHARCOAL L/S TEE			224921		911a2a90-25b0-cf93-e814-4aa560587491
3882	GIL 64400/CR/M	CHARCOAL L/S TEE		CHARCOAL L/S TEE			224917		911a2a90-25b0-cf93-e814-4aa5a80e8f91
3883	GIL 64400/CR/XL	CHARCOAL L/S TEE		CHARCOAL L/S TEE			224918		911a2a90-25b0-cf93-e814-4aa53810a891
3884	GIL 64400/MG/2X	MILITARY GR SOFTSTYLE L/ S TEE		MILITARY GR SOFTSTYLE L/	S TEE		659912		911a2a90-25b0-cf93-e814-4aa51077c391
3885	GIL 64400/MG/3X	MILITARY GR SOFTSTYLE L/ S TEE		MILITARY GR SOFTSTYLE L/	S TEE		659969		911a2a90-25b0-cf93-e814-4aa530b9de91
3886	GIL 64400/MG/L	MILITARY GREEN L/S TEE		MILITARY GREEN L/S TEE			224922		911a2a90-25b0-cf93-e814-4aa5e0caf991
3887	GIL 64400/MG/M	MILITARY GR SOFTSTYLE L/ S TEE		MILITARY GR SOFTSTYLE L/	S TEE		224919		911a2a90-25b0-cf93-e814-4aa588391592
3888	GIL 64400/MG/S	MILITARY GR SOFTSTYLE L/ S TEE		MILITARY GR SOFTSTYLE L/	S TEE		659968		911a2a90-25b0-cf93-e814-4aa5b0373092
3889	GIL 64400/MG/XL	MILITARY GR SOFTSTYLE L/ S TEE		MILITARY GR SOFTSTYLE L/	S TEE		224920		911a2a90-25b0-cf93-e814-4aa500a44b92
3890	GIL 64400/NV/2X	NAVY L/S TEE		NAVY L/S TEE			816733		911a2a90-25b0-cf93-e814-4aa5f8f46692
3891	GIL 64400/NV/3X	NAVY L/S TEE		NAVY L/S TEE			816731		911a2a90-25b0-cf93-e814-4aa578d08392
3892	GIL 64400/NV/L	NAVY L/S TEE		NAVY L/S TEE			372203		911a2a90-25b0-cf93-e814-4aa528399d92
3893	GIL 64400/NV/M	NAVY L/S TEE		NAVY L/S TEE			372202		911a2a90-25b0-cf93-e814-4aa5e0c1b692
3894	GIL 64400/NV/S	NAVY L/S TEE		NAVY L/S TEE			372201		911a2a90-25b0-cf93-e814-4aa548d2cf92
3895	GIL 64400/NV/XL	NAVY L/S TEE		NAVY L/S TEE			816729		911a2a90-25b0-cf93-e814-4aa5f084e892
3896	GIL 64400/RO/3X	ROYAL SOFTSTYLE L/S TEE		ROYAL SOFTSTYLE L/S TEE			659922		911a2a90-25b0-cf93-e814-4aa5e84b0193
3897	GIL 64400/RO/L	ROYAL SOFTSTYLE L/S TEE		ROYAL SOFTSTYLE L/S TEE			659920		911a2a90-25b0-cf93-e814-4aa5b0971a93
3898	GIL 64400/RO/M	ROYAL SOFTSTYLE L/S TEE		ROYAL SOFTSTYLE L/S TEE			659918		911a2a90-25b0-cf93-e814-4aa5885b3393
3899	GIL 64400/RO/S	ROYAL SOFTSTYLE L/S TEE		ROYAL SOFTSTYLE L/S TEE			659917		911a2a90-25b0-cf93-e814-4aa520b54b93
3900	GIL 64400/RO/XL	ROYAL SOFTSTYLE L/S TEE		ROYAL SOFTSTYLE L/S TEE			659921		911a2a90-25b0-cf93-e814-4aa5a0f36493
3901	GIL 64400/SG/2X	SPORT GREY L/S TEE		SPORT GREY L/S TEE			405129		911a2a90-25b0-cf93-e814-4aa588107e93
3902	GIL 64400/SG/3X	SPORT GREY L/S TEE		SPORT GREY L/S TEE			465524		911a2a90-25b0-cf93-e814-4aa500bf9893
3903	GIL 64400/SG/L	SPORT GREY SOFTSTYLE L/S TEE		SPORT GREY SOFTSTYLE L/S	TEE		722264		911a2a90-25b0-cf93-e814-4aa5484fb193
3904	GIL 64400/SG/M	SPORT GREY SOFTSTYLE L/S TEE		SPORT GREY SOFTSTYLE L/S	TEE		722191		911a2a90-25b0-cf93-e814-4aa5306cca93
3905	GIL 64400/SG/S	SPORT GREY SOFTSTYLE L/S TEE		SPORT GREY SOFTSTYLE L/S	TEE		659925		911a2a90-25b0-cf93-e814-4aa5a0b5e393
3906	GIL 64400/SG/XL	SPORT GREY SOFTSTYLE L/S TEE		SPORT GREY SOFTSTYLE L/S	TEE		722193		911a2a90-25b0-cf93-e814-4aa578c4fc93
3907	GIL 64400/WH/2X	WHITE SOFTSTYLE L/S TEE		WHITE SOFTSTYLE L/S TEE			659909		911a2a90-25b0-cf93-e814-4aa5c80a1694
3908	GIL 64400/WH/3X	WHITE SOFTSTYLE L/S TEE		WHITE SOFTSTYLE L/S TEE			659964		911a2a90-25b0-cf93-e814-4aa570d62e94
3909	GIL 64400/WH/L	WHITE SOFTSTYLE L/S TEE		WHITE SOFTSTYLE L/S TEE			659931		911a2a90-25b0-cf93-e814-4aa5a84c4994
3910	GIL 64400/WH/M	WHITE SOFTSTYLE L/S TEE		WHITE SOFTSTYLE L/S TEE			405128		911a2a90-25b0-cf93-e814-4aa560cf6394
3911	GIL 64400/WH/S	WHITE SOFTSTYLE L/S TEE		WHITE SOFTSTYLE L/S TEE			659928		911a2a90-25b0-cf93-e814-4aa500887e94
3912	GIL 64400/WH/XL	WHITE SOFTSTYLE L/S TEE		WHITE SOFTSTYLE L/S TEE			659979		911a2a90-25b0-cf93-e814-4aa5c8e09994
3913	GIL 64400L/NV/2X	NAVY LADIES L/S TEE		NAVY LADIES L/S TEE			397798		911a2a90-25b0-cf93-e814-4aa5e08bb394
3914	GIL 64400L/NV/L	NAVY LADIES L/S TEE		NAVY LADIES L/S TEE			390670		911a2a90-25b0-cf93-e814-4aa5600fce94
3915	GIL 64400L/NV/M	NAVY LADIES L/S TEE		NAVY LADIES L/S TEE			387064		911a2a90-25b0-cf93-e814-4aa5e854e794
3916	GIL 64400L/NV/XL	NAVY LADIES L/S TEE		NAVY LADIES L/S TEE			397797		911a2a90-25b0-cf93-e814-4aa538b40095
3917	GIL 64500B/BK/L	BLACK YOUTH TEE		BLACK YOUTH TEE			89617		911a2a90-25b0-cf93-e814-4aa5905f1b95
3918	GIL 64500B/BK/M	BLACK YOUTH TEE		BLACK YOUTH TEE			89616		911a2a90-25b0-cf93-e814-4aa5e83c3695
3919	GIL 64500B/HOR/L	HTR ORANGE YOUTH TEE		HTR ORANGE YOUTH TEE			340557		911a2a90-25b0-cf93-e814-4aa5a85c5195
3920	GIL 64500B/HOR/M	HTR ORANGE YOUTH TEE		HTR ORANGE YOUTH TEE			340581		911a2a90-25b0-cf93-e814-4aa518106a95
3921	GIL 64500B/HOR/XL	HTR ORANGE YOUTH TEE		HTR ORANGE YOUTH TEE			340582		911a2a90-25b0-cf93-e814-4aa570d48495
3922	GIL 64500B/HRL/L	HEATHER ROYAL YOUTH TEE		HEATHER ROYAL YOUTH TEE			29885		911a2a90-25b0-cf93-e814-4aa5a83d9d95
3923	GIL 64500B/NV/M	NAVY YOUTH TEE		NAVY YOUTH TEE			195110		911a2a90-25b0-cf93-e814-4aa5c8c3b595
3924	GIL 64500B/NV/S	NAVY YOUTH TEE		NAVY YOUTH TEE			195109		911a2a90-25b0-cf93-e814-4aa5f0bbd195
3925	GIL 64500B/RD/M	RED YOUTH TEE		RED YOUTH TEE			470803		911a2a90-25b0-cf93-e814-4aa5e082ed95
3926	GIL 64500B/SFGR/S	SAFETY GREEN YOUTH TEE		SAFETY GREEN YOUTH TEE			470804		911a2a90-25b0-cf93-e814-4aa510560896
3927	GIL 64500B/SFGR/XS	SAFETY GREEN YOUTH TEE		SAFETY GREEN YOUTH TEE			470805		911a2a90-25b0-cf93-e814-4aa580352296
3928	GIL 64500B/SG/L	SPORT GREY YOUTH TEE		SPORT GREY YOUTH TEE			998776		911a2a90-25b0-cf93-e814-4aa508623b96
3929	GIL 64500B/SG/XL	SPORT GREY YOUTH TEE		SPORT GREY YOUTH TEE			998780		911a2a90-25b0-cf93-e814-4aa5c8de5396
3930	GIL 64500B/SP/M	SPORT GREY YOUTH TEE		SPORT GREY YOUTH TEE			998775		911a2a90-25b0-cf93-e814-4aa5d04f6c96
3931	GIL 64500P/NV/3T	NAVY TODDLER TEE		NAVY TODDLER TEE			195108		911a2a90-25b0-cf93-e814-4aa558a88696
3932	GIL 64500P/NV/4T	NAVY TODDLER TEE		NAVY TODDLER TEE			129226		911a2a90-25b0-cf93-e814-4aa5e0cea096
3933	GIL 64500P/NV/5T	NAVY TODDLER TEE		NAVY TODDLER TEE			129225		911a2a90-25b0-cf93-e814-4aa53803ba96
3934	GIL 64500P/SFGR/4T	SAFETY GREEN TODDLER TEE		SAFETY GREEN TODDLER TEE			129229		911a2a90-25b0-cf93-e814-4aa5108fd396
3935	GIL 64500P/SFGR/5T	SAFETY GREEN TODDLER TEE		SAFETY GREEN TODDLER TEE			129231		911a2a90-25b0-cf93-e814-4aa5e86bec96
3936	GIL 64500P/SG/5T	SPORT GREY TODDLER TEE		SPORT GREY TODDLER TEE			9288		911a2a90-25b0-cf93-e814-4aa5707f0597
3937	GIL 6452RL/HIG/2X	HTR IRISH GREEN LADIES R ACERBACK TANK		HTR IRISH GREEN LADIES R	ACERBACK TANK		225998		911a2a90-25b0-cf93-e814-4aa5c0b32197
3938	GIL 6452RL/HIG/L	HTR IRISH GREEN LADIES R ACERBACK TANK		HTR IRISH GREEN LADIES R	ACERBACK TANK		225996		911a2a90-25b0-cf93-e814-4aa5586b3b97
3939	GIL 6452RL/HIG/XL	HTR IRISH GREEN LADIES R ACERBACK TANK		HTR IRISH GREEN LADIES R	ACERBACK TANK		225997		911a2a90-25b0-cf93-e814-4aa578b95497
3940	GIL 64550L/DH/2X	DARK HEATHER LDS DEEP SC OOP T		DARK HEATHER LDS DEEP SC	OOP T		214642		911a2a90-25b0-cf93-e814-4aa560ef6d97
3941	GIL 64550L/DH/3X	DARK HEATHER LDS DEEP SC OOP T		DARK HEATHER LDS DEEP SC	OOP T		214643		911a2a90-25b0-cf93-e814-4aa5b0038797
3942	GIL 64550L/DH/L	DARK HEATHER LDS DEEP SC OOP T		DARK HEATHER LDS DEEP SC	OOP T		214641		911a2a90-25b0-cf93-e814-4aa53830a097
3943	GIL 64550L/DH/M	DARK HEATHER LDS DEEP SC OOP T		DARK HEATHER LDS DEEP SC	OOP T		214640		911a2a90-25b0-cf93-e814-4aa5b88ebc97
3944	GIL 64550L/DH/S	DARK HEATHER LDS DEEP SC OOP T		DARK HEATHER LDS DEEP SC	OOP T		214639		911a2a90-25b0-cf93-e814-4aa52868d797
3945	GIL 64550L/DH/XL	DARK HEATHER LDS DEEP SC OOP T		DARK HEATHER LDS DEEP SC	OOP T		200069		911a2a90-25b0-cf93-e814-4aa57037f297
3946	GIL 64550L/GH/3X	GRAPHITE HTR LDS SCOOP N ECK T		GRAPHITE HTR LDS SCOOP N	ECK T		215222		911a2a90-25b0-cf93-e814-4aa500e20c98
3947	GIL 64550L/HA/L	HTR AUBERGINE LDS DEEP S COOP T		HTR AUBERGINE LDS DEEP S	COOP T		240068		911a2a90-25b0-cf93-e814-4aa590d12898
3948	GIL 64550L/HA/XL	HTR AUBERGINE LDS DEEP S COOP T		HTR AUBERGINE LDS DEEP S	COOP T		196799		911a2a90-25b0-cf93-e814-4aa5e0fe4198
3949	GIL 64550L/HN/XL	HTR NAVY LDS DEEP SCOOP T		HTR NAVY LDS DEEP SCOOP	T		200070		911a2a90-25b0-cf93-e814-4aa5a0df5a98
3950	GIL 64550L/HRO/XL	HTR RAD ORC LDS DEEP SCO OP T		HTR RAD ORC LDS DEEP SCO	OP T		870718		911a2a90-25b0-cf93-e814-4aa5f0a87398
3951	GIL 645R2L/BK/2X	BLACK LADIES RACERBACK T ANK		BLACK LADIES RACERBACK T	ANK		90777		911a2a90-25b0-cf93-e814-4aa5f0a28d98
3952	GIL 645R2L/BK/L	BLACK LADIES RACERBACK T ANK		BLACK LADIES RACERBACK T	ANK		90776		911a2a90-25b0-cf93-e814-4aa5a094a598
3953	GIL 645R2L/BK/M	BLACK LADIES RACERBACK T ANK		BLACK LADIES RACERBACK T	ANK		90864		911a2a90-25b0-cf93-e814-4aa5304bbe98
3954	GIL 645R2L/BK/S	BLACK LADIES RACERBACK T ANK		BLACK LADIES RACERBACK T	ANK		90775		911a2a90-25b0-cf93-e814-4aa5482ed798
3955	GIL 645R2L/BK/XL	BLACK LADIES RACERBACK T ANK		BLACK LADIES RACERBACK T	ANK		89637		911a2a90-25b0-cf93-e814-4aa5e068f098
3956	GIL 645R2L/HIG/M	HTR IRISH GREEN LADIES R ACERBACK TANK		HTR IRISH GREEN LADIES R	ACERBACK TANK		225995		911a2a90-25b0-cf93-e814-4aa5b8af0899
3957	GIL 645R2L/HR/2X	HTR RED LADIES RACERBACK TANK		HTR RED LADIES RACERBACK	TANK		225993		911a2a90-25b0-cf93-e814-4aa588022299
3958	GIL 645R2L/HR/L	HTR RED LADIES RACERBACK TANK		HTR RED LADIES RACERBACK	TANK		225991		911a2a90-25b0-cf93-e814-4aa5f8a93c99
3959	GIL 645R2L/HR/M	HTR RED LADIES RACERBACK TANK		HTR RED LADIES RACERBACK	TANK		225990		911a2a90-25b0-cf93-e814-4aa5b88a5599
3960	GIL 645R2L/HR/XL	HTR RED LADIES RACERBACK TANK		HTR RED LADIES RACERBACK	TANK		225992		911a2a90-25b0-cf93-e814-4aa560ba6e99
3961	GIL 645RL/BK/S	BLACK LADIES RACERBACK T ANK		BLACK LADIES RACERBACK T	ANK		96628		911a2a90-25b0-cf93-e814-4aa5e8188899
3962	GIL 645RL/GH/3X	GRAPHITE HEATHER LADIES TANK		GRAPHITE HEATHER LADIES	TANK		51214		911a2a90-25b0-cf93-e814-4aa530e2a399
3963	GIL 645RL/RO/3X	ROYAL LADIES TANK		ROYAL LADIES TANK			51215		911a2a90-25b0-cf93-e814-4aa5a800bd99
3964	GIL 64800/BK/L	BLACK S/S POLO		BLACK S/S POLO			1063629		911a2a90-25b0-cf93-e814-4aa528f4d599
3965	GIL 64800/BK/XL	BLACK S/S POLO		BLACK S/S POLO			1064044		911a2a90-25b0-cf93-e814-4aa5980bef99
3966	GIL 64800/CH/2X	CHARCOAL S/S POLO		CHARCOAL S/S POLO			826471		911a2a90-25b0-cf93-e814-4aa57885089a
3967	GIL 64800/CH/3X	CHARCOAL SOFTSTYLE S/S P OLO		CHARCOAL SOFTSTYLE S/S P	OLO		826467		911a2a90-25b0-cf93-e814-4aa5f0bc219a
3968	GIL 64800/CH/L	CHARCOAL S/S POLO		CHARCOAL S/S POLO			925978		911a2a90-25b0-cf93-e814-4aa5a8fa3a9a
3969	GIL 64800/CH/M	CHARCOAL S/S POLO		CHARCOAL S/S POLO			925980		911a2a90-25b0-cf93-e814-4aa5a057549a
3970	GIL 64800/CH/XL	CHARCOAL SOFTSTYLE S/S P OLO		CHARCOAL SOFTSTYLE S/S P	OLO		1035386		911a2a90-25b0-cf93-e814-4aa5609c6d9a
3971	GIL 64800/NV/2X	NAVY S/S POLO		NAVY S/S POLO			826470		911a2a90-25b0-cf93-e814-4aa5d8ec869a
3972	GIL 64800/NV/3X	NAVY SOFTSTYLE S/S POLO		NAVY SOFTSTYLE S/S POLO			826466		911a2a90-25b0-cf93-e814-4aa50875a19a
3973	GIL 64800/NV/L	NAVY S/S POLO		NAVY S/S POLO			925977		911a2a90-25b0-cf93-e814-4aa570a5bd9a
3974	GIL 64800/RD/L	RED S/S POLO		RED S/S POLO			1063630		911a2a90-25b0-cf93-e814-4aa58017d79a
3975	GIL 64800/RD/XL	RED S/S POLO		RED S/S POLO			1064042		911a2a90-25b0-cf93-e814-4aa578e5f29a
3976	GIL 64800/SA/M	SAPPHIRE SOFTSTYLE S/S P OLO		SAPPHIRE SOFTSTYLE S/S P	OLO		990214		911a2a90-25b0-cf93-e814-4aa508d50e9b
3977	GIL 64800/SA/S	SAPPHIRE SOFTSTYLE S/S P OLO		SAPPHIRE SOFTSTYLE S/S P	OLO		990209		911a2a90-25b0-cf93-e814-4aa538bb2a9b
3978	GIL 64800/SA/XL	SAPPHIRE SOFTSTYLE S/S P OLO		SAPPHIRE SOFTSTYLE S/S P	OLO		990218		911a2a90-25b0-cf93-e814-4aa500aa469b
3979	GIL 64800/SD/2X	SAND S/S POLO		SAND S/S POLO			826472		911a2a90-25b0-cf93-e814-4aa5d8066c9b
3980	GIL 64800/SD/3X	SAND SOFTSTYLE S/S POLO		SAND SOFTSTYLE S/S POLO			826469		911a2a90-25b0-cf93-e814-4aa53057919b
3981	GIL 64800/SD/L	SAND S/S POLO		SAND S/S POLO			925984		911a2a90-25b0-cf93-e814-4aa548ffb79b
3982	GIL 64EZO/NV/3X	NAVY SOFT EZ PRINT TEE		NAVY SOFT EZ PRINT TEE			396719		911a2a90-25b0-cf93-e814-4aa5f8a8db9b
3983	GIL 64V00/BK/2X	BLACK V-NECK TEE		BLACK V-NECK TEE			39250		911a2a90-25b0-cf93-e814-4aa5e069fb9b
3984	GIL 64V00/BK/3X	BLACK V NECK TEE		BLACK V NECK TEE			864509		911a2a90-25b0-cf93-e814-4aa540f0149c
3985	GIL 64V00/BK/L	BLACK V-NECK TEE		BLACK V-NECK TEE			39249		911a2a90-25b0-cf93-e814-4aa5882f2e9c
3986	GIL 64V00/BK/M	BLACK V-NECK TEE		BLACK V-NECK TEE			39248		911a2a90-25b0-cf93-e814-4aa59036479c
3987	GIL 64V00/BK/S	BLACK V-NECK TEE		BLACK V-NECK TEE			39239		911a2a90-25b0-cf93-e814-4aa50099609c
3988	GIL 64V00/BK/XL	BLACK V-NECK TEE		BLACK V-NECK TEE			39241		911a2a90-25b0-cf93-e814-4aa5d8a7799c
3989	GIL 64V00/CH/L	CHARCOAL V-NECK TEE		CHARCOAL V-NECK TEE			514218		911a2a90-25b0-cf93-e814-4aa550ad929c
3990	GIL 64V00/CH/XL	CHARCOAL V-NECK TEE		CHARCOAL V-NECK TEE			103988		911a2a90-25b0-cf93-e814-4aa5b88bab9c
3991	GIL 64V00/CR/L	CHERRY RED V NECK TEE		CHERRY RED V NECK TEE			47009		911a2a90-25b0-cf93-e814-4aa5f8f5c49c
3992	GIL 64V00/CR/XL	CHERRY RED S/S V-NECK TE E		CHERRY RED S/S V-NECK TE	E		1080533		911a2a90-25b0-cf93-e814-4aa5a0f4e19c
3993	GIL 64V00/DH/L	DARK HEATHER V NECK TEE		DARK HEATHER V NECK TEE			904627		911a2a90-25b0-cf93-e814-4aa50011fc9c
3994	GIL 64V00/DH/XL	DARK HEATHER S/S V-NECK TEE		DARK HEATHER S/S V-NECK	TEE		1080535		911a2a90-25b0-cf93-e814-4aa5e0c2149d
3995	GIL 64V00/HIR/2X	HEATHER IRISH GREEN V-NE CK TEE		HEATHER IRISH GREEN V-NE	CK TEE		533361		911a2a90-25b0-cf93-e814-4aa5505d2d9d
3996	GIL 64V00/HIR/L	HEATHER IRISH GREEN V-NE CK TEE		HEATHER IRISH GREEN V-NE	CK TEE		533360		911a2a90-25b0-cf93-e814-4aa5889b489d
3997	GIL 64V00/HIR/XL	HTR IRISH GREEN V-NECK T EE		HTR IRISH GREEN V-NECK T	EE		531300		911a2a90-25b0-cf93-e814-4aa53061629d
3998	GIL 64V00/HP/XL	HEATHER PURPLE V-NECK TE E		HEATHER PURPLE V-NECK TE	E		103993		911a2a90-25b0-cf93-e814-4aa550907c9d
3999	GIL 64V00/NV/L	NAVY V NECK TEE		NAVY V NECK TEE			47007		911a2a90-25b0-cf93-e814-4aa538b5b59d
4000	GIL 64V00/NV/M	NAVY V-NECK S/S TEE		NAVY V-NECK S/S TEE			946580		911a2a90-25b0-cf93-e814-4aa558fdcf9d
4001	GIL 64V00/RB/L	ROYAL V NECK TEE		ROYAL V NECK TEE			904626		911a2a90-25b0-cf93-e814-4aa52049e99d
4002	GIL 64V00/RO/XL	ROYAL V-NECK TEE		ROYAL V-NECK TEE			531299		911a2a90-25b0-cf93-e814-4aa55003049e
4003	GIL 64V00/SG/2X	SPORT GREY V NECK TEE		SPORT GREY V NECK TEE			185097		911a2a90-25b0-cf93-e814-4aa588d1209e
4004	GIL 64V00/SG/L	SPORT GREY V-NECK TEE		SPORT GREY V-NECK TEE			47003		911a2a90-25b0-cf93-e814-4aa5882f3b9e
4005	GIL 64V00/SG/M	SPORT GREY V-NECK TEE		SPORT GREY V-NECK TEE			405138		911a2a90-25b0-cf93-e814-4aa568ee559e
4006	GIL 64V00/SG/XL	SPORT GREY V NECK TEE		SPORT GREY V NECK TEE			185095		911a2a90-25b0-cf93-e814-4aa590ff719e
4007	GIL 64V00/WH/L	WHITE V-NECK TEE		WHITE V-NECK TEE			533358		911a2a90-25b0-cf93-e814-4aa5a8218d9e
4008	GIL 64V00L/AZ/2X	AZALEA LADIES V-NECK TEE		AZALEA LADIES V-NECK TEE			83459		911a2a90-25b0-cf93-e814-4aa578a6a69e
4009	GIL 64V00L/AZ/L	AZALEA LADIES V-NECK TEE		AZALEA LADIES V-NECK TEE			83458		911a2a90-25b0-cf93-e814-4aa5400bc09e
4010	GIL 64V00L/AZ/M	AZALEA LADIES V-NECK TEE		AZALEA LADIES V-NECK TEE			83457		911a2a90-25b0-cf93-e814-4aa508afdb9e
4011	GIL 64V00L/AZ/XL	AZALEA LADIES V-NECK TEE		AZALEA LADIES V-NECK TEE			230322		911a2a90-25b0-cf93-e814-4aa5287af59e
4012	GIL 64V00L/BE/L	BERRY LADIES V-NECK TEE		BERRY LADIES V-NECK TEE			45250		911a2a90-25b0-cf93-e814-4aa53075109f
4013	GIL 64V00L/BK/2X	BLACK LADIES V-NECK S/S TEE		BLACK LADIES V-NECK S/S	TEE		759422		911a2a90-25b0-cf93-e814-4aa530cd2b9f
4014	GIL 64V00L/BK/L	BLACK LADIES V-NECK TEE		BLACK LADIES V-NECK TEE			470787		911a2a90-25b0-cf93-e814-4aa510b8479f
4015	GIL 64V00L/BK/M	BLACK LADIES V-NECK TEE		BLACK LADIES V-NECK TEE			470785		911a2a90-25b0-cf93-e814-4aa5d0d7629f
4016	GIL 64V00L/BK/S	BLACK LADIES V-NECK TEE		BLACK LADIES V-NECK TEE			470783		911a2a90-25b0-cf93-e814-4aa520e07d9f
4017	GIL 64V00L/CHR/L	CHERRY RED LADIES V-NECK TEE		CHERRY RED LADIES V-NECK	TEE		533373		911a2a90-25b0-cf93-e814-4aa5f0339b9f
4018	GIL 64V00L/DH/L	DARK HEATHER LADIES V NE CK TEE		DARK HEATHER LADIES V NE	CK TEE		904183		911a2a90-25b0-cf93-e814-4aa530c4b69f
4019	GIL 64V00L/DH/XL	DARK HEATHER LADIES V-NE CK		DARK HEATHER LADIES V-NE	CK		695429		911a2a90-25b0-cf93-e814-4aa500c6d09f
4020	GIL 64V00L/HP/L	HTHR PURPLE WOMENS V NEC K TEE		HTHR PURPLE WOMENS V NEC	K TEE		45249		911a2a90-25b0-cf93-e814-4aa5c0ebea9f
4021	GIL 64V00L/HP/M	HTRD PURPLE LADIES V-NEC K		HTRD PURPLE LADIES V-NEC	K		695430		911a2a90-25b0-cf93-e814-4aa5a8ab06a0
4022	GIL 64V00L/HP/XL	HTRD PURPLE LADIES V-NEC K		HTRD PURPLE LADIES V-NEC	K		695432		911a2a90-25b0-cf93-e814-4aa578d921a0
4023	GIL 64V00L/NV/L	NAVY LDS V-NECK TEE		NAVY LDS V-NECK TEE			186115		911a2a90-25b0-cf93-e814-4aa5d89e3da0
4024	GIL 64V00L/NV/M	NAVY LDS V-NECK TEE		NAVY LDS V-NECK TEE			186098		911a2a90-25b0-cf93-e814-4aa580075aa0
4025	GIL 64V00L/NV/S	NAVY LDS V-NECK TEE		NAVY LDS V-NECK TEE			186097		911a2a90-25b0-cf93-e814-4aa5781a77a0
4026	GIL 64V00L/NV/XL	NAVY LDS V-NECK TEE		NAVY LDS V-NECK TEE			186116		911a2a90-25b0-cf93-e814-4aa5a88f90a0
4027	GIL 64V00L/RB/L	ROYAL LADIES V NECK TEE		ROYAL LADIES V NECK TEE			904179		911a2a90-25b0-cf93-e814-4aa5786caca0
4028	GIL 64V00L/RSG/2X	RS SPORT GY WOMENS V-NEC K TEE		RS SPORT GY WOMENS V-NEC	K TEE		179011		911a2a90-25b0-cf93-e814-4aa508c6c7a0
4029	GIL 64V00L/RSG/L	RS SPORT GY WOMENS V-NEC K TEE		RS SPORT GY WOMENS V-NEC	K TEE		179008		911a2a90-25b0-cf93-e814-4aa5786de2a0
4030	GIL 64V00L/RSG/M	RS SPORT GY WOMENS V-NEC K TEE		RS SPORT GY WOMENS V-NEC	K TEE		179006		911a2a90-25b0-cf93-e814-4aa520fbfca0
4031	GIL 64V00L/RSG/XL	RS SPORT GY WOMENS V-NEC K TEE		RS SPORT GY WOMENS V-NEC	K TEE		179010		911a2a90-25b0-cf93-e814-4aa5586b18a1
4032	GIL 64V00L/WH/2X	WHITE LADIES V-NECK TEE		WHITE LADIES V-NECK TEE			941277		911a2a90-25b0-cf93-e814-4aa518bd33a1
4033	GIL 64V00L/WH/L	WHITE LADIES V-NECK TEE		WHITE LADIES V-NECK TEE			941274		911a2a90-25b0-cf93-e814-4aa578244ea1
4034	GIL 64V00L/WH/XL	WHITE LADIES V-NECK TEE		WHITE LADIES V-NECK TEE			941275		911a2a90-25b0-cf93-e814-4aa5507868a1
4035	GIL 64ZEE/SG/3-6M	SPORT GREY INFANT ONE PI ECE		SPORT GREY INFANT ONE PI	ECE		519024		911a2a90-25b0-cf93-e814-4aa598e382a1
4036	GIL 65000/SA/2X	SAGE TEE		SAGE TEE			903059		911a2a90-25b0-cf93-e814-4aa530e69ca1
4037	GIL 670/CA/2X	CACTUS MENS SOFTSTYLE S/ S TEE		CACTUS MENS SOFTSTYLE S/	S TEE		618200		911a2a90-25b0-cf93-e814-4aa598b8b7a1
4038	GIL 670/CA/L	CACTUS MENS SOFTSTYLE S/ S TEE		CACTUS MENS SOFTSTYLE S/	S TEE		618198		911a2a90-25b0-cf93-e814-4aa54097d1a1
4039	GIL 670/CA/M	CACTUS MENS SOFTSTYLE S/ S TEE		CACTUS MENS SOFTSTYLE S/	S TEE		618197		911a2a90-25b0-cf93-e814-4aa52869eaa1
