extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
84,AMB PJ-32N,4 SQ 32.5 Cu. NEW WORK B OX W/ NAILS,,4 SQ 32.5 Cu. NEW WORK B,OX W/ NAILS,pj 32n 4 sq square 32.5 cu. new work box w/ clamp nails 761066,761066,,b95d65c6-81a4-73a6-d314-d8e7a0dcde24,761066,pj 32n 4 sq square 32.5 cu. new work box w/ clamp nails,no,
85,AMB PJ-4B,4 SQ PVC BLANK COVER,,4 SQ PVC BLANK COVER,,pj 4b 4 sq square pvc blank cover 761061,761061,,b95d65c6-81a4-73a6-d314-d8e7e81f2125,761061,pj 4b 4 sq square pvc blank cover,no,
86,AMB PJ-4S1,4 SQ 1DEV 5/8 RISE PLAST ER RING,,4 SQ 1DEV 5/8 RISE PLAST,ER RING,pj 4s1 4 sq square 1dev 5 8 rise plaster ring 761064,761064,,b95d65c6-81a4-73a6-d314-d8e748dc6325,761064,pj 4s1 4 sq square 1dev 5 8 rise plaster ring,no,
87,AMB PJ-4S2,4 SQ 1DEV 3/4 RISE PLAST ER RING,,4 SQ 1DEV 3/4 RISE PLAST,ER RING,pj 4s2 4 sq square 1dev 3 rise plaster ring 761065,761065,,b95d65c6-81a4-73a6-d314-d8e7d8fe9c25,761065,pj 4s2 4 sq square 1dev 3 rise plaster ring,no,
88,AMB PJ-4T1,4 SQ 2DEV 5/8 RISE PLAST ER RING,,4 SQ 2DEV 5/8 RISE PLAST,ER RING,pj 4t1 4 sq square 2dev 5 8 rise plaster ring 761063,761063,,b95d65c6-81a4-73a6-d314-d8e7187fdc25,761063,pj 4t1 4 sq square 2dev 5 8 rise plaster ring,no,
89,AMB PJ-4T2,4 SQ 2DEV 3/4 RISE PLAST ER RING,,4 SQ 2DEV 3/4 RISE PLAST,ER RING,pj 4t2 4 sq square 2dev 3 rise plaster ring 761062,761062,,b95d65c6-81a4-73a6-d314-d8e760801026,761062,pj 4t2 4 sq square 2dev 3 rise plaster ring,no,
90,AMB PLA108,10x8 ALUMINUM BACK PANEL (PA108),,10x8 ALUMINUM BACK PANEL,(PA108),pla108 10x8 aluminum back panel pa108 123650,123650,,b95d65c6-81a4-73a6-d314-d8e7a851ba1c,123650,pla108 10x8 aluminum back panel pa108,no,
91,AMB PLA120,12x10 ALUMINUM BACK PANE L (PA120),,12x10 ALUMINUM BACK PANE,L (PA120),pla120 12x10 aluminum back pane l pa120 123648,123648,,b95d65c6-81a4-73a6-d314-d8e76884ef1c,123648,pla120 12x10 aluminum back pane l pa120,no,
92,AMB PLA142,14x12 ALUMINUM BACK PANE L (PA142),,14x12 ALUMINUM BACK PANE,L (PA142),pla142 14x12 aluminum back pane l pa142 123646,123646,,b95d65c6-81a4-73a6-d314-d8e7401f2c1d,123646,pla142 14x12 aluminum back pane l pa142,no,
93,AMB PLA206,20x16 ALUMINUM BACK PANE L (PA206),,20x16 ALUMINUM BACK PANE,L (PA206),pla206 20x16 aluminum back pane l pa206 123643,123643,,b95d65c6-81a4-73a6-d314-d8e7c0736b1d,123643,pla206 20x16 aluminum back pane l pa206,no,
94,AMB PLA66,6x6 ALUMINUM BACK PANEL,,6x6 ALUMINUM BACK PANEL,,pla66 6x6 aluminum back panel 384285,384285,,b95d65c6-81a4-73a6-d314-d8e7303a9e1d,384285,pla66 6x6 aluminum back panel,no,
95,AMB PLA86,8x6 ALUMINUM BACK PANEL (PA86),,8x6 ALUMINUM BACK PANEL,(PA86),pla86 8x6 aluminum back panel pa86 123653,123653,,b95d65c6-81a4-73a6-d314-d8e79895d01d,123653,pla86 8x6 aluminum back panel pa86,no,
96,AMB RD-42,42 Cu. RANGE/DRYER BOX N EW WORK,,42 Cu. RANGE/DRYER BOX N,EW WORK,rd 42 cu. range dryer bx box n ew work b copper in 530642,530642,,b95d65c6-81a4-73a6-d314-d8e7789d6b18,530642,rd 42 cu. range dryer bx box n ew work b copper in,no,
97,AMB SB-1,1G 23 Cu. SLIDERBOX NEW/ OLD WORK BOX,,1G 23 Cu. SLIDERBOX NEW/,OLD WORK BOX,sb 1 1g 23 cu. sliderbox new old work bx box n single gang slider 673311,673311,,b95d65c6-81a4-73a6-d314-d8e70807ae18,673311,sb 1 1g 23 cu. sliderbox new old work bx box n single gang slider,no,
98,AMB SB-2,2-GANG SLIDER BOX,,2-GANG SLIDER BOX,,sb 2 gang slider bx box two 952966,952966,,b95d65c6-81a4-73a6-d314-d8e7e8c8ed18,952966,sb 2 gang slider bx box two,no,
99,AMB SB-3,3-GANG SLIDER BOX,,3-GANG SLIDER BOX,,sb 3 gang slider bx box three 952967,952967,,b95d65c6-81a4-73a6-d314-d8e7007b3c19,952967,sb 3 gang slider bx box three,no,
100,AMB SB-4,4-GANG SLIDER BOX,,4-GANG SLIDER BOX,,sb 4 gang slider bx box 855105,855105,,b95d65c6-81a4-73a6-d314-d8e7d0a47919,855105,sb 4 gang slider bx box,no,
101,AMB SB-CBFR,CEILING BOX FAN RATED,,CEILING BOX FAN RATED,,sb cbfr ceiling bx box fan rated ra 966720,966720,,b95d65c6-81a4-73a6-d314-d8e770e5a719,966720,sb cbfr ceiling bx box fan rated ra,no,
